	sc_id	spot	celltype	indice	x	y	UMAP1	UMAP2	core1	core2	scale_factor	adj_UMAP1	adj_UMAP2
20	1167	2	ExcitatoryL6	101	375	1875	18.85345458984375	32.74824905395508	18.75519519382053	32.69644673665365	1251.19243005887	497.9414124864096	1939.8146672670568
21	309	2	Olig	101	375	1875	18.728788375854492	32.763099670410156	18.75519519382053	32.69644673665365	1251.19243005887	341.95998925895105	1958.3956461573582
22	449	2	Olig	101	375	1875	18.59781265258789	32.44137954711914	18.75519519382053	32.69644673665365	1251.19243005887	178.08415578629373	1555.861863298033
23	78	2	Olig	101	375	1875	18.625778198242188	32.559261322021484	18.75519519382053	32.69644673665365	1251.19243005887	213.07443481141573	1703.3546476977492
24	554	2	Olig	101	375	1875	18.768983840942383	32.64504623413086	18.75519519382053	32.69644673665365	1251.19243005887	392.2522508996154	1810.6880803422648
25	47	2	Olig	101	375	1875	18.721349716186523	32.594608306884766	18.75519519382053	32.69644673665365	1251.19243005887	332.6527945926043	1747.5805275840921
26	1417	2	Olig	101	375	1875	18.87114143371582	32.83640670776367	18.75519519382053	32.69644673665365	1251.19243005887	520.0710576507771	2050.11685636412
27	139	2	Olig	101	375	1875	18.813709259033203	32.83879470825195	18.75519519382053	32.69644673665365	1251.19243005887	448.2123554460678	2053.104704498034
28	865	2	Olig	101	375	1875	18.815738677978516	32.8411750793457	18.75519519382053	32.69644673665365	1251.19243005887	450.7515490678609	2056.0830067912652
29	220	3	Astro	112	375	2625	19.134593963623047	32.88707733154297	19.085657543606228	33.009390936957466	1509.124563178135	448.8511534813837	2440.413533658104
30	1431	3	Astro	112	375	2625	19.173694610595703	32.98810577392578	19.085657543606228	33.009390936957466	1509.124563178135	507.858900263976	2592.878037637633
31	126	3	Astro	112	375	2625	19.052610397338867	32.96318054199219	19.085657543606228	33.009390936957466	1509.124563178135	325.1277398249853	2555.262757883735
32	1487	3	Olig	112	375	2625	19.129638671875	32.908817291259766	19.085657543606228	33.009390936957466	1509.124563178135	441.3730009866922	2473.221840869225
33	23	3	Olig	112	375	2625	18.90320587158203	32.982765197753906	19.085657543606228	33.009390936957466	1509.124563178135	99.65770015536384	2584.818442955133
34	1297	3	Olig	112	375	2625	19.02840805053711	33.003936767578125	19.085657543606228	33.009390936957466	1509.124563178135	288.60338377989683	2616.7689790179024
35	291	3	Olig	112	375	2625	19.03144645690918	33.08095169067383	19.085657543606228	33.009390936957466	1509.124563178135	293.1887174689051	2732.994091192903
36	495	3	Olig	112	375	2625	19.243600845336914	33.20122528076172	19.085657543606228	33.009390936957466	1509.124563178135	613.3561162312342	2914.501920296157
37	459	3	Olig	112	375	2625	19.073719024658203	33.068458557128906	19.085657543606228	33.009390936957466	1509.124563178135	356.9832878075682	2714.1403964891965
38	13	4	ExcitatoryL5	123	375	3375	19.484678268432617	33.302860260009766	19.548243713378906	33.39119911193848	1090.4810560001367	305.6830864698529	3278.6681554629395
39	1158	4	Olig	123	375	3375	19.454927444458008	33.364112854003906	19.548243713378906	33.39119911193848	1090.4810560001367	273.2403765251467	3345.4629488444175
40	815	4	Endo	123	375	3375	19.395381927490234	33.29691696166992	19.548243713378906	33.39119911193848	1090.4810560001367	208.30711830205507	3272.187101213183
41	152	4	ExcitatoryL6	123	375	3375	19.70241355895996	33.53507614135742	19.548243713378906	33.39119911193848	1090.4810560001367	543.1192960126073	3531.8951749749344
42	130	4	ExcitatoryL6	123	375	3375	19.78573226928711	33.63990783691406	19.548243713378906	33.39119911193848	1090.4810560001367	633.9767712347257	3646.2121530478244
43	26	4	ExcitatoryL6	123	375	3375	19.668725967407227	33.403995513916016	19.548243713378906	33.39119911193848	1090.4810560001367	506.3836156020802	3388.954233941469
44	599	4	ExcitatoryL6	123	375	3375	19.61053466796875	33.39143371582031	19.548243713378906	33.39119911193848	1090.4810560001367	442.92710594039016	3375.255831088806
45	1138	4	ExcitatoryL6	123	375	3375	19.22981071472168	33.285037994384766	19.548243713378906	33.39119911193848	1090.4810560001367	27.754847358978225	3259.233312423875
46	1482	4	ExcitatoryL6	123	375	3375	19.511079788208008	33.30131912231445	19.548243713378906	33.39119911193848	1090.4810560001367	334.47344363452936	3276.9875740015136
47	93	4	ExcitatoryL6	123	375	3375	19.63915252685547	33.39133071899414	19.548243713378906	33.39119911193848	1090.4810560001367	474.1343389196421	3375.1435150010375
48	1249	5	ExcitatoryL6	134	375	4125	19.937665939331055	33.80791473388672	19.84118785858154	33.642089462280275	914.4457480855457	463.22397072484625	4276.638214545644
49	89	5	ExcitatoryL6	134	375	4125	19.551864624023438	33.35146713256836	19.84118785858154	33.642089462280275	914.4457480855457	110.42959833598474	3859.2416462962233
50	703	5	ExcitatoryL6	134	375	4125	19.97195053100586	33.77501678466797	19.84118785858154	33.642089462280275	914.4457480855457	494.57536980672046	4246.5548247618235
51	172	5	ExcitatoryL6	134	375	4125	19.644271850585938	33.44115447998047	19.84118785858154	33.642089462280275	914.4457480855457	194.93099375844056	3941.255859794298
52	147	5	ExcitatoryL6	134	375	4125	20.01984214782715	33.79969024658203	19.84118785858154	33.642089462280275	914.4457480855457	538.3696551778904	4269.117367099689
53	105	5	ExcitatoryL6	134	375	4125	19.8900146484375	33.727359771728516	19.84118785858154	33.642089462280275	914.4457480855457	419.64945037644765	4202.975071912882
54	44	5	ExcitatoryL6	134	375	4125	19.773157119750977	33.66942596435547	19.84118785858154	33.642089462280275	914.4457480855457	312.7895801372716	4149.9977480901925
55	21	5	ExcitatoryL6	134	375	4125	19.894977569580078	33.612525939941406	19.84118785858154	33.642089462280275	914.4457480855457	424.18777251336206	4097.965762698789
56	87	5	ExcitatoryL6	134	375	4125	19.9294376373291	33.71631622314453	19.84118785858154	33.642089462280275	914.4457480855457	455.6996349451964	4192.876345866482
57	236	5	Other	134	375	4125	19.798696517944336	33.520023345947266	19.84118785858154	33.642089462280275	914.4457480855457	336.14397422385275	4013.377158933964
58	1482	6	ExcitatoryL6	145	375	4875	20.12383460998535	33.94624328613281	20.220760917663576	34.074353790283205	577.6493660916949	319.01057981206526	4800.997048487839
59	1472	6	ExcitatoryL6	145	375	4875	20.103458404541016	34.00939178466797	20.220760917663576	34.074353790283205	577.6493660916949	307.2402776537905	4837.474738636314
60	184	6	ExcitatoryL6	145	375	4875	20.395933151245117	34.26499557495117	20.220760917663576	34.074353790283205	577.6493660916949	476.1881296852438	4985.1241060640405
61	487	6	ExcitatoryL6	145	375	4875	20.422462463378906	34.282894134521484	20.220760917663576	34.074353790283205	577.6493660916949	491.51277002217574	4995.463197653786
62	9	6	ExcitatoryL6	145	375	4875	20.238059997558594	34.10013961791992	20.220760917663576	34.074353790283205	577.6493660916949	384.9928025353268	4889.895166988499
63	144	6	ExcitatoryL6	145	375	4875	20.085386276245117	33.97908401489258	20.220760917663576	34.074353790283205	577.6493660916949	296.800924199737	4819.967474637907
64	787	6	ExcitatoryL6	145	375	4875	19.84949493408203	33.541812896728516	20.220760917663576	34.074353790283205	577.6493660916949	160.53843993271127	4567.3780904202295
65	561	6	ExcitatoryL4	145	375	4875	20.33473777770996	34.217445373535156	20.220760917663576	34.074353790283205	577.6493660916949	440.8386609549163	4957.656762358547
66	271	6	Olig	145	375	4875	20.447139739990234	34.29243087768555	20.220760917663576	34.074353790283205	577.6493660916949	505.76758321357886	5000.972091297086
67	35	6	ExcitatoryL5	145	375	4875	20.207101821899414	34.109100341796875	20.220760917663576	34.074353790283205	577.6493660916949	367.1098319904463	4895.071323455744
68	1454	7	ExcitatoryL6	156	375	5625	20.618953704833984	34.578453063964844	20.66023197174072	34.58704376220703	1663.1490848349858	306.34808817048634	5610.712388080412
69	1462	7	ExcitatoryL6	156	375	5625	20.648395538330078	34.441741943359375	20.66023197174072	34.58704376220703	1663.1490848349858	355.3142466053787	5383.341412958662
70	177	7	ExcitatoryL4	156	375	5625	20.860992431640625	34.68968200683594	20.66023197174072	34.58704376220703	1663.1490848349858	708.8945751535758	5795.702702623635
71	319	7	Endo	156	375	5625	20.62624740600586	34.50164031982422	20.66023197174072	34.58704376220703	1663.1490848349858	318.4786005995501	5482.961342959268
72	205	7	Endo	156	375	5625	20.6052303314209	34.61737060546875	20.66023197174072	34.58704376220703	1663.1490848349858	283.52407223766363	5675.438061616662
73	1416	7	Endo	156	375	5625	20.498079299926758	34.63883590698242	20.66023197174072	34.58704376220703	1663.1490848349858	105.31593226905892	5711.138058184832
74	43	7	Olig	156	375	5625	20.691410064697266	34.57386779785156	20.66023197174072	34.58704376220703	1663.1490848349858	426.8538167675769	5603.086406940383
75	1065	7	ExcitatoryL2and3	156	375	5625	20.77870750427246	34.498085021972656	20.66023197174072	34.58704376220703	1663.1490848349858	572.0424735055005	5477.048352591126
76	586	7	ExcitatoryL5	156	375	5625	20.633028030395508	34.686859130859375	20.66023197174072	34.58704376220703	1663.1490848349858	329.75578984780367	5791.007839026613
77	960	7	ExcitatoryL5	156	375	5625	20.64127540588379	34.64390182495117	20.66023197174072	34.58704376220703	1663.1490848349858	343.4724048434291	5719.563435018407
78	1500	8	ExcitatoryL6	167	375	6375	21.007524490356445	34.96116256713867	20.941002082824706	34.82187080383301	1183.9467651335458	453.7589892060978	6539.914032575489
79	1461	8	ExcitatoryL6	167	375	6375	20.865222930908203	34.71108627319336	20.941002082824706	34.82187080383301	1183.9467651335458	285.2815182238925	6243.83701332235
80	1179	8	ExcitatoryL6	167	375	6375	20.991010665893555	34.888145446777344	20.941002082824706	34.82187080383301	1183.9467651335458	434.20750015327525	6453.465649124328
81	62	8	ExcitatoryL6	167	375	6375	20.78166961669922	34.644161224365234	20.941002082824706	34.82187080383301	1183.9467651335458	186.35884214997873	6164.601318255887
82	133	8	Olig	167	375	6375	20.958513259887695	34.793190002441406	20.941002082824706	34.82187080383301	1183.9467651335458	395.7323014374066	6341.043457970975
83	155	8	Olig	167	375	6375	21.14206314086914	35.0625	20.941002082824706	34.82187080383301	1183.9467651335458	613.0455892660361	6659.892158398596
84	414	8	ExcitatoryL5	167	375	6375	20.73674201965332	34.579795837402344	20.941002082824706	34.82187080383301	1183.9467651335458	133.16695896226383	6088.396126574604
85	1078	8	ExcitatoryL5	167	375	6375	20.955900192260742	34.8253173828125	20.941002082824706	34.82187080383301	1183.9467651335458	392.6385684734002	6379.080566033547
86	77	8	ExcitatoryL5	167	375	6375	21.053897857666016	34.95034408569336	20.941002082824706	34.82187080383301	1183.9467651335458	508.6625874206133	6527.105526464654
87	169	8	ExcitatoryL5	167	375	6375	20.917476654052734	34.80300521850586	20.941002082824706	34.82187080383301	1183.9467651335458	347.14714470704416	6352.664151279571
88	134	9	ExcitatoryL5	178	375	7125	21.397680282592773	35.31320571899414	21.357960595024956	35.32937749226888	747.13730962607	404.6760605086073	7112.917464823627
89	42	9	ExcitatoryL5	178	375	7125	21.496389389038086	35.46622848510742	21.357960595024956	35.32937749226888	747.13730962607	478.42531673375146	7227.246482609043
90	794	9	ExcitatoryL5	178	375	7125	21.534889221191406	35.46952819824219	21.357960595024956	35.32937749226888	747.13730962607	507.1899777498385	7229.71182140309
91	149	9	ExcitatoryL5	178	375	7125	21.380794525146484	35.35871505737305	21.357960595024956	35.32937749226888	747.13730962607	392.0600811191885	7146.919189462905
92	371	9	ExcitatoryL5	178	375	7125	21.291730880737305	35.19926452636719	21.357960595024956	35.32937749226888	747.13730962607	325.517309449821	7027.787748708739
93	171	9	Olig	178	375	7125	21.029584884643555	34.94978713989258	21.357960595024956	35.32937749226888	747.13730962607	129.65825519909043	6841.393885365556
94	114	9	Olig	178	375	7125	21.502302169799805	35.60567855834961	21.357960595024956	35.32937749226888	747.13730962607	482.8429758444708	7331.434835158369
95	198	9	Endo	178	375	7125	21.321590423583984	35.34783172607422	21.357960595024956	35.32937749226888	747.13730962607	347.8264879589537	7138.78784659653
96	1462	9	ExcitatoryL6	178	375	7125	21.26668357849121	35.25415802001953	21.357960595024956	35.32937749226888	747.13730962607	306.80353543628354	7068.800725872127
97	674	10	Pvalb	2	375	7875	21.79559898376465	35.77479934692383	21.79597455804998	35.77463704889471	1438.5784276843847	374.4597069351281	7875.233478443544
98	1028	10	ExcitatoryL4	2	375	7875	21.838130950927734	35.77656936645508	21.79597455804998	35.77463704889471	1438.5784276843847	435.6452773829242	7877.77979035778
99	494	10	ExcitatoryL4	2	375	7875	21.73285675048828	35.812896728515625	21.79597455804998	35.77463704889471	1438.5784276843847	284.20008363900496	7930.039549752763
100	939	10	ExcitatoryL4	2	375	7875	21.637243270874023	35.56786346435547	21.79597455804998	35.77463704889471	1438.5784276843847	146.65259447009296	7577.539981866873
101	766	10	ExcitatoryL4	2	375	7875	21.864383697509766	35.940677642822266	21.79597455804998	35.77463704889471	1438.5784276843847	473.41191228329933	8113.862416544083
102	110	10	ExcitatoryL4	2	375	7875	21.786357879638672	35.64799118041992	21.79597455804998	35.77463704889471	1438.5784276843847	361.1656538915131	7692.809985656815
103	875	10	Endo	2	375	7875	21.903579711914062	35.86996078491211	21.79597455804998	35.77463704889471	1438.5784276843847	529.7984530565273	8012.130670280911
104	179	10	Endo	2	375	7875	21.95107078552246	35.93099594116211	21.79597455804998	35.77463704889471	1438.5784276843847	598.1180870571404	8099.934529392506
105	1127	10	ExcitatoryL5	2	375	7875	21.70223045349121	35.79909133911133	21.79597455804998	35.77463704889471	1438.5784276843847	240.14175345916453	7910.179414369959
106	255	10	ExcitatoryL5	2	375	7875	21.694583892822266	35.578956604003906	21.79597455804998	35.77463704889471	1438.5784276843847	229.14157623483993	7593.498333260405
107	8	10	ExcitatoryL5	2	375	7875	21.84968376159668	35.821205139160156	21.79597455804998	35.77463704889471	1438.5784276843847	452.2649015903909	7941.991850074329
108	1262	11	ExcitatoryL4	13	375	8625	22.060632705688477	36.16750717163086	22.01940655708313	36.04371500015259	1149.864611740335	422.40448935963633	8767.344237193356
109	1142	11	ExcitatoryL4	13	375	8625	21.934232711791992	36.01570510864258	22.01940655708313	36.04371500015259	1149.864611740335	277.0616094538746	8592.792416973954
110	119	11	ExcitatoryL4	13	375	8625	22.120180130004883	36.05362319946289	22.01940655708313	36.04371500015259	1149.864611740335	490.8759653013578	8636.393087752987
111	52	11	ExcitatoryL4	13	375	8625	21.969335556030273	35.88719940185547	22.01940655708313	36.04371500015259	1149.864611740335	317.42512781490734	8445.028252332777
112	92	11	ExcitatoryL4	13	375	8625	22.067068099975586	35.91395568847656	22.01940655708313	36.04371500015259	1149.864611740335	429.8043215129793	8475.794359459955
113	86	11	ExcitatoryL4	13	375	8625	21.865684509277344	36.014854431152344	22.01940655708313	36.04371500015259	1149.864611740335	198.24045718387052	8591.81425303193
114	3	11	ExcitatoryL4	13	375	8625	21.85109519958496	36.066776275634766	22.01940655708313	36.04371500015259	1149.864611740335	181.46472625887924	8651.517344578551
115	210	11	Endo	13	375	8625	22.287023544311523	36.230098724365234	22.01940655708313	36.04371500015259	1149.864611740335	682.7233031144949	8839.316048676492
116	1094	12	ExcitatoryL4	23	375	9375	22.327590942382812	36.458518981933594	22.327255630493163	36.561104202270506	181.10647778039805	375.0607271552924	9356.421152072455
117	1312	12	ExcitatoryL4	23	375	9375	22.247591018676758	36.23747634887695	22.327255630493163	36.561104202270506	181.10647778039805	360.57222275018825	9316.388899360263
118	39	12	ExcitatoryL4	23	375	9375	22.283679962158203	36.200008392333984	22.327255630493163	36.561104202270506	181.10647778039805	367.1081641909287	9309.603209721137
119	69	12	ExcitatoryL4	23	375	9375	22.165809631347656	36.147281646728516	22.327255630493163	36.561104202270506	181.10647778039805	345.7610837430202	9300.054054539707
120	27	12	ExcitatoryL4	23	375	9375	22.568410873413086	36.46195602416992	22.327255630493163	36.561104202270506	181.10647778039805	418.6747766435036	9357.04362268586
121	137	12	ExcitatoryL4	23	375	9375	22.202728271484375	36.36381530761719	22.327255630493163	36.561104202270506	181.10647778039805	352.4472886226234	9339.269703184149
122	98	12	ExcitatoryL4	23	375	9375	22.53079605102539	36.4963264465332	22.327255630493163	36.561104202270506	181.10647778039805	411.8624886485328	9363.268328819899
123	16	12	ExcitatoryL4	23	375	9375	22.195093154907227	36.3870735168457	22.327255630493163	36.561104202270506	181.10647778039805	351.0645195518933	9343.481915537006
124	359	12	ExcitatoryL2and3	23	375	9375	22.348115921020508	36.22825241088867	22.327255630493163	36.561104202270506	181.10647778039805	378.7779337428833	9314.71838443994
125	138	12	ExcitatoryL2and3	23	375	9375	22.402740478515625	38.630332946777344	22.327255630493163	36.561104202270506	181.10647778039805	388.6707949511368	9749.750729639589
126	1359	13	ExcitatoryL4	34	375	10125	22.759244918823242	36.81085205078125	22.912986331515842	36.925736321343315	1323.8251088952254	171.4732576005127	9972.913318012825
127	30	13	ExcitatoryL4	34	375	10125	22.975631713867188	36.96934509277344	22.912986331515842	36.925736321343315	1323.8251088952254	457.9315301130524	10182.73038658727
128	88	13	ExcitatoryL4	34	375	10125	22.944169998168945	37.028499603271484	22.912986331515842	36.925736321343315	1323.8251088952254	416.28172090279634	10261.04061288899
129	548	13	Endo	34	375	10125	22.82608413696289	36.80111312866211	22.912986331515842	36.925736321343315	1323.8251088952254	259.95669283270456	9960.020688377932
130	563	13	ExcitatoryL2and3	34	375	10125	22.981966018676758	37.12403869628906	22.912986331515842	36.925736321343315	1323.8251088952254	466.31704186735743	10387.517663106735
131	235	13	ExcitatoryL2and3	34	375	10125	22.821060180664062	36.97663116455078	22.912986331515842	36.925736321343315	1323.8251088952254	253.30585333832354	10192.375871351329
132	233	13	ExcitatoryL2and3	34	375	10125	23.158212661743164	37.02449035644531	22.912986331515842	36.925736321343315	1323.8251088952254	699.6367733171605	10255.733071272745
133	176	13	ExcitatoryL2and3	34	375	10125	22.981176376342773	36.915061950683594	22.912986331515842	36.925736321343315	1323.8251088952254	465.27169351858225	10110.869000099006
134	56	13	ExcitatoryL2and3	34	375	10125	22.769330978393555	36.68159484863281	22.912986331515842	36.925736321343315	1323.8251088952254	184.8254365095054	9801.799388303178
135	53	14	Micro	45	375	10875	23.11043930053711	37.130245208740234	23.143379402160644	37.26312255859375	1791.1423364922707	315.99958941372967	10636.997753116473
136	33	14	Endo	45	375	10875	22.972017288208008	37.171470642089844	23.143379402160644	37.26312255859375	1791.1423364922707	68.06606282862077	10710.8383721292
137	49	14	ExcitatoryL2and3	45	375	10875	23.098602294921875	37.24015426635742	23.143379402160644	37.26312255859375	1791.1423364922707	294.79782751898665	10833.860519378586
138	403	14	ExcitatoryL2and3	45	375	10875	23.111614227294922	37.237640380859375	23.143379402160644	37.26312255859375	1791.1423364922707	318.10405047192523	10829.35779263394
139	242	14	ExcitatoryL2and3	45	375	10875	23.191606521606445	37.20906066894531	23.143379402160644	37.26312255859375	1791.1423364922707	461.38163540644473	10778.16746065991
140	54	14	ExcitatoryL2and3	45	375	10875	23.254730224609375	37.273006439208984	23.143379402160644	37.26312255859375	1791.1423364922707	574.4451722911564	10892.703437018781
141	1	14	ExcitatoryL2and3	45	375	10875	23.186002731323242	37.468101501464844	23.143379402160644	37.26312255859375	1791.1423364922707	451.3444493853756	11242.146462665847
142	70	14	ExcitatoryL2and3	45	375	10875	23.125595092773438	37.38633728027344	23.143379402160644	37.26312255859375	1791.1423364922707	343.14577053129784	11095.6951044796
143	1134	14	Sst	45	375	10875	23.190828323364258	37.28419494628906	23.143379402160644	37.26312255859375	1791.1423364922707	459.9877715886788	10912.743645732053
144	116	14	Sst	45	375	10875	23.192358016967773	37.231014251708984	23.143379402160644	37.26312255859375	1791.1423364922707	462.72767056379706	10817.48945218561
145	95	15	ExcitatoryL2and3	56	375	11625	23.436676025390625	37.68943405151367	23.405540119517934	37.60536922108043	1125.2932327567376	410.0370241742904	11719.59758479937
146	821	15	ExcitatoryL2and3	56	375	11625	23.434762954711914	37.56121063232422	23.405540119517934	37.60536922108043	1125.2932327567376	407.88425868575166	11575.308638904547
147	623	15	ExcitatoryL2and3	56	375	11625	23.357807159423828	37.698795318603516	23.405540119517934	37.60536922108043	1125.2932327567376	321.28642302665577	11730.1317553056
148	73	15	ExcitatoryL2and3	56	375	11625	23.587486267089844	37.6578369140625	23.405540119517934	37.60536922108043	1125.2932327567376	579.7427685888292	11684.041539851081
149	973	15	ExcitatoryL2and3	56	375	11625	23.590789794921875	37.882381439208984	23.405540119517934	37.60536922108043	1125.2932327567376	583.4602061024375	11936.719974450996
150	97	15	ExcitatoryL2and3	56	375	11625	23.337940216064453	37.42970657348633	23.405540119517934	37.60536922108043	1125.2932327567376	298.9302861087897	11427.328011414225
151	277	15	ExcitatoryL2and3	56	375	11625	23.34864616394043	37.57612991333008	23.405540119517934	37.60536922108043	1125.2932327567376	310.9776168038725	11592.097204858037
152	250	15	Endo	56	375	11625	23.308290481567383	37.53289031982422	23.405540119517934	37.60536922108043	1125.2932327567376	265.56564052620246	11543.439982898743
153	762	15	Endo	56	375	11625	23.36279296875	37.55577087402344	23.405540119517934	37.60536922108043	1125.2932327567376	326.8969205212124	11569.187315700847
154	1092	15	Endo	56	375	11625	23.325420379638672	37.39753723144531	23.405540119517934	37.60536922108043	1125.2932327567376	284.8417989036367	11391.128068513233
155	441	15	Endo	56	375	11625	23.370328903198242	37.6773681640625	23.405540119517934	37.60536922108043	1125.2932327567376	335.3770565583177	11706.019923303362
156	710	16	Endo	67	375	12375	23.515233993530273	37.76194763183594	23.65772876739502	37.986933898925784	1408.10791651993	174.35198085833179	12058.19505620252
157	166	16	Endo	67	375	12375	23.58955192565918	38.11561965942383	23.65772876739502	37.986933898925784	1408.10791651993	278.99964942843553	12556.203438100683
158	357	16	Vip	67	375	12375	23.653789520263672	38.04228210449219	23.65772876739502	37.986933898925784	1408.10791651993	369.45311492921894	12452.936246423225
159	111	16	Vip	67	375	12375	23.72791290283203	37.92057418823242	23.65772876739502	37.986933898925784	1408.10791651993	473.82683672296116	12281.558366034704
160	565	16	ExcitatoryL2and3	67	375	12375	23.764446258544922	37.980506896972656	23.65772876739502	37.986933898925784	1408.10791651993	525.2697441193211	12365.950087670311
161	19	16	ExcitatoryL2and3	67	375	12375	23.5732364654541	37.97591781616211	23.65772876739502	37.986933898925784	1408.10791651993	256.0257207519992	12359.48816665143
162	1463	16	ExcitatoryL2and3	67	375	12375	23.7480411529541	38.0484733581543	23.65772876739502	37.986933898925784	1408.10791651993	502.16958506554164	12461.654199718025
163	314	16	ExcitatoryL2and3	67	375	12375	23.73442268371582	38.10386276245117	23.65772876739502	37.986933898925784	1408.10791651993	482.99331072023466	12539.648458399777
164	1048	16	ExcitatoryL2and3	67	375	12375	23.646806716918945	37.807655334472656	23.65772876739502	37.986933898925784	1408.10791651993	359.62057426000763	12122.556434131222
165	143	16	Astro	67	375	12375	23.62384605407715	38.11249923706055	23.65772876739502	37.986933898925784	1408.10791651993	327.28948314392846	12551.80954666806
166	168	17	Endo	78	375	13125	23.929513931274414	38.51265335083008	23.82223849826389	38.19455761379666	1117.0766103383849	494.8348770799795	13480.33730768838
167	931	17	Vip	78	375	13125	23.853160858154297	38.35848617553711	23.82223849826389	38.19455761379666	1117.0766103383849	409.54264497004016	13308.120762086666
168	1005	17	ExcitatoryL2and3	78	375	13125	23.730905532836914	38.027347564697266	23.82223849826389	38.19455761379666	1117.0766103383849	272.97408056868164	12938.213565137532
169	750	17	ExcitatoryL2and3	78	375	13125	23.92496681213379	38.18443298339844	23.82223849826389	38.19455761379666	1117.0766103383849	489.75539664356535	13113.690012193823
170	510	17	ExcitatoryL2and3	78	375	13125	23.867820739746094	38.27664566040039	23.82223849826389	38.19455761379666	1117.0766103383849	425.9188558065667	13216.698636849393
171	261	17	ExcitatoryL2and3	78	375	13125	23.886518478393555	38.2966194152832	23.82223849826389	38.19455761379666	1117.0766103383849	446.80566231586533	13239.010851249615
172	860	17	ExcitatoryL2and3	78	375	13125	23.718122482299805	38.20436096191406	23.82223849826389	38.19455761379666	1117.0766103383849	258.6944338049032	13135.951090884953
173	59	17	ExcitatoryL2and3	78	375	13125	23.76723861694336	37.98145294189453	23.82223849826389	38.19455761379666	1117.0766103383849	313.560919005449	12886.945755464296
174	36	17	ExcitatoryL2and3	78	375	13125	23.721899032592773	37.909019470214844	23.82223849826389	38.19455761379666	1117.0766103383849	262.9131298049452	12806.032018445308
175	975	18	Other	89	375	13875	23.96049690246582	38.61567687988281	23.915620231628417	38.6153564453125	1043.619376931226	421.83416325807906	13875.334411726617
176	695	18	Other	89	375	13875	23.90177345275879	38.52651596069336	23.915620231628417	38.6153564453125	1043.619376931226	360.5492332635749	13782.284348795505
177	37	18	Other	89	375	13875	23.903696060180664	38.74935531616211	23.915620231628417	38.6153564453125	1043.619376931226	362.55570362327546	14014.843818105557
