x,y
13.615489,35.630337
13.980945,35.86948
14.137591,35.72675
14.024048,35.930557
13.7929535,35.505287
13.762824,35.56248
14.16212,36.054195
13.815871,35.34968
13.910566,35.605625
13.7276125,35.71142
14.202323,35.814976
14.067139,36.09161
14.100195,35.87757
14.161566,35.933792
14.20538,35.836334
14.363052,35.997486
14.149267,36.06822
14.336654,36.08832
14.39404,36.1403
14.085639,36.10135
14.221613,35.73275
14.550306,36.45636
14.409589,36.486492
14.60055,36.41931
14.402318,36.287018
14.476292,36.694412
14.273306,36.34493
14.40784,36.435173
14.237691,36.585632
14.367216,36.401047
14.356834,36.32575
14.4904585,36.56771
14.467824,36.980858
14.413124,37.160316
14.449688,37.069454
14.641457,37.107983
14.574546,37.089256
14.495407,36.913128
14.497722,36.594543
14.474967,36.740246
14.401477,37.095005
14.413038,37.059612
14.36466,36.798595
14.784645,37.2944
14.681119,37.08504
14.640989,37.263786
14.840299,37.13355
14.803975,37.183777
14.489812,37.563637
14.606643,37.523838
14.548935,37.437862
14.686262,37.601295
14.631739,36.924892
14.465614,37.384182
15.1213665,37.74982
15.043814,38.034702
15.11291,37.856598
14.828572,38.03703
14.841694,38.20535
14.668355,37.862755
14.748207,37.989857
14.949303,37.828888
14.840724,37.689335
15.056415,38.563538
15.013861,38.14076
15.226981,38.41224
14.934575,38.50734
15.158712,38.407967
15.21558,38.399662
15.149644,38.461166
14.859473,38.60646
15.208277,38.316006
15.215102,38.486023
15.229027,38.852165
15.2756,38.797726
15.4051485,38.598015
15.340044,38.885864
15.229813,38.98427
15.313879,38.920708
15.219846,38.812904
15.455922,39.01465
15.361203,38.845596
15.222332,39.080967
15.497016,38.760723
15.463555,39.206707
15.346538,39.454002
15.527516,39.65972
15.664796,39.278484
15.623718,39.125298
15.516119,39.221584
15.4347105,39.240433
15.365882,39.49039
15.506004,39.021954
15.30892,39.408566
15.692769,39.78254
15.721548,39.613808
15.968084,39.546
15.696284,39.963207
15.509137,39.776806
15.652927,39.83523
15.820107,39.666584
15.943449,39.60249
15.718106,39.735252
15.719329,39.806305
15.707511,40.367897
16.177032,39.962315
15.936029,40.35862
15.819504,39.871532
15.960294,40.160767
15.918,39.773174
15.921601,40.171215
15.946266,40.264164
16.014854,40.00515
16.154488,39.98004
16.346437,40.88236
15.938526,40.057858
15.939141,40.500134
16.0731,40.3772
