	adj_UMAP1	adj_UMAP2
98	435.6452773829242	7877.77979035778
99	284.20008363900496	7930.039549752763
100	146.65259447009296	7577.539981866873
101	473.41191228329933	8113.862416544083
102	361.1656538915131	7692.809985656815
103	529.7984530565273	8012.130670280911
104	598.1180870571404	8099.934529392506
105	240.14175345916453	7910.179414369959
106	229.14157623483993	7593.498333260405
107	452.2649015903909	7941.991850074329
108	422.40448935963633	8767.344237193356
109	277.0616094538746	8592.792416973954
110	490.8759653013578	8636.393087752987
111	317.42512781490734	8445.028252332777
112	429.8043215129793	8475.794359459955
113	198.24045718387052	8591.81425303193
114	181.46472625887924	8651.517344578551
115	682.7233031144949	8839.316048676492
116	375.0607271552924	9356.421152072455
117	360.57222275018825	9316.388899360263
118	367.1081641909287	9309.603209721137
119	345.7610837430202	9300.054054539707
120	418.6747766435036	9357.04362268586
121	352.4472886226234	9339.269703184149
122	411.8624886485328	9363.268328819899
123	351.0645195518933	9343.481915537006
124	378.7779337428833	9314.71838443994
125	388.6707949511368	9749.750729639589
126	171.4732576005127	9972.913318012825
127	457.9315301130524	10182.73038658727
128	416.28172090279634	10261.04061288899
129	259.95669283270456	9960.020688377932
130	466.31704186735743	10387.517663106735
131	253.30585333832354	10192.375871351329
132	699.6367733171605	10255.733071272745
133	465.27169351858225	10110.869000099006
134	184.8254365095054	9801.799388303178
135	315.99958941372967	10636.997753116473
136	68.06606282862077	10710.8383721292
137	294.79782751898665	10833.860519378586
138	318.10405047192523	10829.35779263394
139	461.38163540644473	10778.16746065991
140	574.4451722911564	10892.703437018781
141	451.3444493853756	11242.146462665847
142	343.14577053129784	11095.6951044796
143	459.9877715886788	10912.743645732053
144	462.72767056379706	10817.48945218561
145	410.0370241742904	11719.59758479937
146	407.88425868575166	11575.308638904547
147	321.28642302665577	11730.1317553056
148	579.7427685888292	11684.041539851081
149	583.4602061024375	11936.719974450996
150	298.9302861087897	11427.328011414225
151	310.9776168038725	11592.097204858037
152	265.56564052620246	11543.439982898743
153	326.8969205212124	11569.187315700847
154	284.8417989036367	11391.128068513233
155	335.3770565583177	11706.019923303362
156	174.35198085833179	12058.19505620252
157	278.99964942843553	12556.203438100683
158	369.45311492921894	12452.936246423225
159	473.82683672296116	12281.558366034704
160	525.2697441193211	12365.950087670311
161	256.0257207519992	12359.48816665143
162	502.16958506554164	12461.654199718025
163	482.99331072023466	12539.648458399777
164	359.62057426000763	12122.556434131222
165	327.28948314392846	12551.80954666806
166	494.8348770799795	13480.33730768838
167	409.54264497004016	13308.120762086666
168	272.97408056868164	12938.213565137532
169	489.75539664356535	13113.690012193823
170	425.9188558065667	13216.698636849393
171	446.80566231586533	13239.010851249615
172	258.6944338049032	13135.951090884953
173	313.560919005449	12886.945755464296
174	262.9131298049452	12806.032018445308
175	421.83416325807906	13875.334411726617
176	360.5492332635749	13782.284348795505
177	362.55570362327546	14014.843818105557
178	451.7142491404846	13894.86564899783
179	365.53555097294975	14063.620157087802
180	341.13344765988535	13795.1950300981
181	346.6293451431524	14018.41883870677
182	322.951800571091	13981.494210559502
183	385.68385750160934	13823.584197032673
184	391.412648865913	13500.359338889644
185	943.9683467908293	317.2024790653777
186	1351.5263541894774	391.74383447800534
187	1337.6809617207155	582.6564128528233
188	789.0642777684809	238.61938787146502
189	1127.0666695677476	325.34888423007857
190	1293.260327550104	365.5005223894883
191	1151.2786248319335	547.6233743333801
192	1069.6467502459095	4.107808464964762
193	959.0304555674521	483.5080190070778
194	1227.4772317673371	493.6892773073391
195	1150.278748591958	1307.2737639987301
196	1116.2683976049698	1359.377389344714
197	1144.366819232375	997.2929418181513
198	1358.6329241661015	1418.3268769574256
199	1099.2498163759665	971.5762725328909
200	1153.0827816026444	1144.858809725563
201	1038.2961713046207	848.5473691859248
202	1040.202020036187	896.7990798622484
203	1106.933537112023	936.7928574648688
204	1042.6887839731544	1369.1546391094662
205	1144.9866565835314	1904.4552956616608
206	1057.8125679259476	1849.3743496303807
207	1113.8985972133341	2114.4382429660513
208	1071.782430653607	1990.8288931093416
209	1374.521055448899	2029.6259013272631
210	965.0370271295899	1549.6767969005014
211	1185.0052580870365	2051.3643028190168
212	1048.5820898802442	1811.1414592874278
213	1028.0136370798868	1512.7588573787784
214	1260.3606799979157	1936.335900919578
215	1088.8158792272425	2602.6786476623543
216	1251.338612738084	2779.7785014359606
217	1075.3495293158985	2382.330516445189
218	1040.316882147555	2574.002134790377
219	1355.015153803061	2862.547495259487
220	1018.1668145515733	2705.4179427702497
221	1225.9333560408795	2705.829259853129
222	866.8321199226907	2353.017747460633
223	1101.3085644814585	2621.0400993152543
224	1125.9361748188446	2545.556987777519
225	1225.9869129527128	2742.8006672298347
226	912.6382524862142	3219.596511365749
227	1025.4711612176839	3438.841087992217
228	1338.3026623005635	3565.8586714628154
229	1226.0886208565867	3469.768685047436
230	1216.6597638394974	3421.1067954671817
231	945.1445523990185	3251.4543802671355
232	881.2336940183418	3328.3870735792316
233	1078.5203074283816	3075.4319680187546
234	1168.029408898096	3431.942885743092
235	1457.9115765556016	3547.6119410564165
236	1108.813376614009	4262.929051788285
237	1136.5350105289951	4051.37059339051
238	1119.3080887679512	4103.917864484385
239	1134.6578542735842	4054.5647074376748
240	1020.6722089842879	3992.589066879449
241	1257.1021687626553	4277.0453978695505
242	1180.0765180170688	4129.139899406564
243	1321.705172875575	4210.840422711438
244	825.7427997182158	3899.012991347936
245	1145.3868014576517	4268.590004684183
246	1178.7903738662744	4788.726399355298
247	1421.5712561086466	4897.872908614015
248	1055.3425867541355	5086.4178636653405
249	897.8914910946843	5141.47251265979
250	1188.5517866124183	4875.131417147837
251	974.6861907228239	4531.443951093006
252	983.8080868671684	4575.310573383452
253	1097.6666387798018	5101.091607231898
254	1303.1482422963586	4754.087088033669
255	1148.543346897662	4998.445678815644
256	1293.5231114732724	5592.944462358574
257	1163.84249509591	5807.32331217495
258	750.1408823144247	5614.721776029291
259	1140.3922828861644	5490.6040187229355
260	1170.3913136923363	5640.108886869571
261	1189.8653612585913	5522.510315496311
262	1072.040504092612	5576.673436310686
263	1137.3805267402142	5508.459045319856
264	1211.9659403474773	5741.177819860407
265	1120.4575820990171	5755.476926857458
266	1041.8544763734697	6292.00668008467
267	1131.717945423657	6422.977140947875
268	977.1965413874258	6357.207153025954
269	1113.8411699261483	6046.809498789025
270	1411.3797753897177	6580.5529437486875
271	995.6158548401743	6273.104777622012
272	1044.1325362960226	6384.178183530076
273	1421.0675249551014	6605.149996017728
274	988.1941754082776	6413.013626233972
275	1422.6844563829054	7353.054739981466
276	1221.54160797477	7257.004567982481
277	961.6558754593201	7102.480523599504
278	1163.86363924116	7181.432681514763
279	1394.3510285306204	7253.17161473845
280	911.2059734433963	6989.131970164249
281	895.5123860807405	6840.54473622701
282	1226.7734221800765	7103.367334659835
283	927.411610706997	7044.811831132215
284	1000.7818947089288	7661.774678134453
285	1159.129240472277	7892.689087666337
286	1482.3837839833952	7988.5862269190675
287	1075.6625704761939	7923.888214739026
288	1017.323527801642	7855.387289423347
289	1096.3084404229407	7770.576784913032
290	1184.9183945778761	7965.6440624286715
291	1086.8946718412835	7813.260848194983
292	1059.356454772573	8016.979926268746
293	1087.2410209428897	7861.212881312364
294	1061.3721532198779	8426.313727930046
295	850.8660756752032	8453.860541090531
296	1097.9436252050612	8565.845388376414
297	1014.5653974457072	8621.248804250534
298	1478.571043480634	8749.950058871596
299	1387.4032389308559	8699.707084764445
300	1041.7229355755871	8772.870409626466
301	1080.1449925230168	8817.39450553531
302	1010.5870473947109	8397.28726203543
303	1175.8862691601082	8732.389882621912
304	1175.937221389245	8638.132334897284
305	956.0700860442543	9338.483169418676
306	1352.630418717507	9673.009047638645
307	1218.7962588175735	9369.698491736899
308	1166.3205900509386	9334.498947013384
309	1091.4573858640847	9264.13705852252
310	1129.6144066027332	9432.385822970882
311	919.8568152652376	9169.3527423092
312	1273.6286081572741	9407.88527324048
313	975.6656897042748	9450.673813021695
314	1165.9597407761362	9309.875634127637
315	1092.0533064512917	10065.363419227857
316	1095.7617274796066	10108.44422521637
317	997.457512832686	9988.371293740945
318	1017.4265794383031	9844.724958879555
319	1148.6969614609702	10118.557185050942
320	1155.1652938385612	10272.115026363745
321	1067.922548705252	10080.824966385297
322	992.362421016961	10120.84703850618
323	1285.5593536444876	10268.230333625166
324	1397.5942951318743	10382.521553003931
325	1176.7278484242106	11075.224599283114
326	1315.8048530839565	11008.193644858387
327	1197.2165552483723	10936.984006029523
328	1119.0862865589022	11048.648301377863
329	1121.637678610339	10853.730717477354
330	1082.3044204479052	10735.567370598123
331	1045.6321647026339	10638.10520602123
332	927.1821445591964	10556.4201888556
333	1139.4080483644966	11022.125965498817
334	1104.428489135954	11848.225847865364
335	1137.6681625738881	11730.169115459214
336	1090.8275520122104	11514.154231729168
337	1284.4446308196761	11887.682772110551
338	1124.112088354346	11707.73766335848
339	1207.1159382777537	11259.101144193148
340	1009.6780354624632	11670.441635665666
341	1084.7261970408113	11456.834394461097
342	1336.7659928446328	11541.318720223153
343	870.2329134782644	11634.334474934187
344	1185.6333904846917	12436.678979760436
345	1010.7534900142668	12196.6209513152
346	1078.1826114852831	12224.970524356875
347	971.8177750351624	12446.092879078435
348	1054.2667045471576	12078.102188320068
349	1315.7055753700947	12445.848362213032
350	1251.5163023656626	12728.013633215092
351	1333.8789318075155	12537.204178130942
352	923.2452188901918	12281.468303609894
353	1058.7858661733562	13151.826958046453
354	1243.7284877345771	13226.825804694476
355	978.4558994025462	12779.819139319568
356	1236.027980890551	13326.942971286107
357	1217.926148410134	13222.15754871394
358	1111.881989142308	12970.068199891897
359	1153.4079595431865	13141.009579384607
360	1248.7264128496902	13267.130060067217
361	1002.1444778052888	13130.551839778664
362	998.9147780483621	13033.667898817055
363	1122.3754453662336	14024.982649758715
364	960.9767434907038	13559.034320257426
365	1269.0545856307153	13835.37378827055
366	1125.950329384643	13856.399955543318
367	1065.5817701077099	14245.262709378716
368	1146.7555943377354	13791.846697393661
369	1167.9746622276846	13842.473775502935
370	1056.1545302680404	13785.182292200072
371	1210.176339186522	13934.443811694562
372	2034.9867839067042	591.0681130165983
373	2004.5796726705155	467.60132964743366
374	1819.8784160405103	552.9060291026617
375	1868.4059960028944	50.232260876632836
376	1706.5369854121	158.8681247948134
377	1873.1819495446896	678.6293314837712
378	1932.9590013519437	66.45435535149494
379	1695.3102857774422	614.4738047129729
380	2010.8089072640403	25.45609616566435
381	1803.352002029175	544.3105548479875
382	1694.9642718173984	796.0438683080062
383	1849.4101214046468	1110.4105876523531
384	1936.098605850519	1027.151971891602
385	2180.4912153710175	1259.6807075309314
386	2018.0882300558676	1187.1646240567954
387	1702.4984103601657	854.9761553840593
388	1890.5984746722174	1248.5510929145235
389	1985.5812954322537	1361.7347642537768
390	1906.57859002948	961.7310676171696
391	1820.131533222293	1319.9139104782462
392	1640.5592517841258	1247.6412499125368
393	1780.1564400644597	2237.808074798169
394	1890.9930743467298	1991.4117169866659
395	1826.381836362183	2218.463822214904
396	2039.6543400283288	1813.5645575777387
397	1886.7160842238377	2057.320395572517
398	1781.6136158151708	1903.1401174838627
399	1668.2049196373505	1641.520021963589
400	1817.3682100742278	1547.7391897567554
401	2048.573429187043	1618.348645596578
402	2010.3380502606683	1720.6834580491964
403	1728.784526899892	2793.2293293784965
404	1997.51630495769	2694.3959126337713
405	1833.951853699139	2963.68019079753
406	2121.2854861532046	2345.7897131799878
407	1767.6793133648152	2984.3150013847912
408	1826.2687444908347	2405.093426210951
409	1943.591073621217	2274.6484564423085
410	2014.3446645386916	2434.6414981761413
411	1641.5780322745272	2729.2064717960684
412	2075.924675775521	3691.6295543130836
413	1771.8174804191824	3331.4349478241434
414	2147.4112532896756	3575.341533659123
415	1898.9619133721378	3296.6125697408047
416	1759.6501127716526	3170.773013518076
417	1946.101598354616	3375.7480752931656
418	1753.1743580669888	3021.619929876116
419	1903.3243351115436	3498.7023140254564
420	1659.4582733986208	3313.474656928606
421	1834.1759994400613	3474.6634048214105
422	2032.8140167588003	4324.165743656181
423	1686.24177728895	3952.5772246465217
424	1835.3259806113965	4015.2334077537103
425	2082.7191449334086	4254.7756336623615
426	2024.8635229509	4141.784243076155
427	1560.3261053836654	3921.02612900916
428	2003.0111138495463	4150.612815463891
429	1734.5540191509313	4065.8513525532194
430	1738.6437547586015	4141.529381266135
431	2051.5005643138074	4282.444068912695
432	2161.548474119006	4783.186193909323
433	1871.0437428788634	4793.992473406723
434	1823.1786138583414	4722.592831583668
435	2057.9042886343564	4925.552095814472
436	1849.6219660635084	4831.541232723973
437	1955.1080239472356	5034.297938097589
438	1836.8654687317915	4702.101412310047
439	1652.5086446645587	4974.349937712276
440	1808.3894619481034	4759.972006741413
441	1733.831315154253	5222.413877700535
442	1858.7282052288665	5619.57237486459
443	2083.0167628074605	5937.016067520736
444	1961.77103895029	5578.9088016148335
445	1575.3044199239482	5457.531053169189
446	1871.716124119921	5505.309808704878
447	2059.5305315508467	5630.247505875425
448	1879.9134365149469	5434.917127229273
449	1698.7898466212898	5616.979034733865
450	1816.0536145868302	5726.644316116383
451	1945.1760196955915	5742.873910170843
452	1840.3693817465155	6235.65649883322
453	1667.648714014656	6327.745414965433
454	1993.5445056711997	6402.89321247034
455	2137.3891651943804	6642.9121609569
456	1691.0028795902417	6272.434738280249
457	1861.7566379832247	6474.0940126754585
458	1913.878088135692	6493.703802265059
459	1946.5462448352362	6282.888680210323
460	1778.6225955244886	6511.827702220098
461	1919.241787304353	6105.843777122894
462	1843.6208885380388	7055.419351228979
463	1975.1825028700237	7032.383951401016
464	1923.6701521484456	7229.2017054408725
465	1807.2139637774007	7304.464003100045
466	1844.4016436840518	7168.40274071056
467	1993.0411837778636	7179.650611646079
468	1762.2911864881712	7036.194036513559
469	1934.2084728072687	7222.261104494877
470	1930.6532261743846	7245.19656766415
471	1735.7167797343607	6776.825927799853
472	1796.3477101117644	7924.059818464454
473	1702.7568157547064	7967.811280009577
474	1710.6996268654261	8084.158669580414
475	1871.7953121551668	7782.55488332975
476	1942.4954345490098	7868.400967884579
477	1924.4363496883905	8179.704542374179
478	2160.9022571998244	7632.337890621454
479	1790.3052563871338	7847.412829184562
480	1975.261237288561	7588.559118551022
481	1899.2538063950678	8745.82032268912
482	1635.4002884783688	8336.52646873803
483	1819.7271956561344	8560.45802294676
484	1771.4351231569694	8648.747274958814
485	2086.818518925227	8609.129700211379
486	1942.2408141535057	8724.315653963858
487	1937.6984846845398	8797.733331046988
488	1825.5740492416726	8691.04676325041
489	1889.2030944627018	8548.823078123278
490	1942.6486248458036	8587.399384071357
491	1861.704374424387	9531.134314756788
492	1717.2104259615037	9476.906555072837
493	2065.577880797804	9473.927007837454
494	1754.217207907984	9334.14195193103
495	1918.1325700058196	9314.823211883242
496	1693.7988348802494	9409.468127173632
497	1884.838142858018	9547.71509248017
498	1736.3962943082536	9555.18409264454
499	2029.1126516934305	9033.13117926898
500	2089.011617162565	9073.56846695133
501	1800.2628718719438	10195.113528563501
502	2052.9230652098354	10330.23313413939
503	1927.5710809578986	10071.346440876829
504	1904.1402671996293	10033.629615906199
505	1857.8153778170142	10105.214954698571
506	1777.2185770843303	10119.666375776103
507	1912.1238249778035	9751.842095596225
508	1634.7601746332825	10222.49392481668
509	2008.184760248253	10295.459929626504
510	1819.7055025291995	11053.92206103108
511	1674.668166418043	11026.66602207793
512	2175.654471542441	10650.875283064237
513	1775.6991471581157	10895.055037327835
514	1972.254382801713	11033.200069020564
515	1786.5465192066704	10987.793899671211
516	1835.5471261442915	10543.995926974278
517	1920.5537956822775	10708.481187119118
518	1914.3708885172439	10975.010513713727
519	2248.409618622434	11659.500097394764
520	1660.232966537456	11687.302371044085
521	1912.0974406643131	11689.941868449094
522	1773.9259125011224	11495.53348095535
523	1691.1481609592686	11572.39019777786
524	1696.0834374339906	11723.528986533964
525	1934.445617710163	11560.087675474906
526	2085.620075350118	11501.973335803443
527	1873.036770221146	11734.741986566543
528	1940.1836585608162	12313.392871621547
529	1974.112078284624	12342.373351886363
530	1775.9357841362848	12370.504381978264
531	1970.584919698607	12458.265089436949
532	1869.1963580698653	12320.981868090237
533	1979.1893756379675	12514.052837341456
534	1563.6486996789718	12165.989551006642
535	1737.1801589882155	12304.44561726215
536	2064.1128332805165	12418.33230745027
537	1875.8561336641235	12541.662123926135
538	1954.0697600096055	13028.811069461997
539	1707.7054201300564	12802.781655900708
540	2190.348671316501	13131.048683509503
541	2050.445922427327	13456.426806857298
542	1697.9159594772382	12843.30352457731
543	1762.543128407394	13139.213537645834
544	2041.451071298415	13318.30629957235
545	1698.0253389258733	13117.028811828603
546	1820.7458632515566	13288.606562225385
547	1826.7488647560451	13124.473048420987
548	1776.9706288477255	13513.039722633146
549	1791.5831478287262	13923.17914666017
550	2027.6423431569774	13960.385601722752
551	1996.7733340626237	13798.52848663399
552	1849.5111687977223	14015.346945014739
553	1973.622204711756	13800.62674597238
554	1842.45589726636	14031.651122840329
555	1919.955959288919	13898.005054358651
556	1788.8850272679952	13884.788028430456
557	1782.6002887711854	13924.449145733406
558	2559.9962154141285	552.7082949100161
559	2581.787326747864	663.5603910580899
560	2716.679227572134	423.78179566970863
561	2703.86379692892	226.77504478198694
562	2565.130024743143	494.6707925863854
563	2679.633065459496	327.74986149374126
564	2563.29924893697	255.9189590638072
565	2683.1227829579375	114.76465942166448
566	2611.3979509686856	0.24676884361662133
567	2585.0903602707053	689.8234321709836
568	2428.8638649350546	1108.788117907688
569	2578.6196862704937	1119.4902632762828
570	2760.814626375017	1094.641427425241
571	2647.5515341060923	1361.7497786907752
572	2539.214704351406	1265.2820427236413
573	2690.8489031857807	1030.4541461877716
574	2589.6007732567778	1178.5747042782245
575	2588.195828778691	1160.7633863046663
576	2869.343388435452	840.5332910024766
577	2556.9466903052544	1089.7228422032326
578	2311.2693675629325	1758.2005847950718
579	2639.180605217325	2080.031826173956
580	2689.687851529903	1757.4924120083774
581	2864.5732396696935	1805.9023773757451
582	2704.0026262353076	1707.6237317555963
583	2832.1667687298477	2036.5548592780062
584	2687.5391221343775	1941.5447034426008
585	2291.791589549405	2047.038237624628
586	2604.788829371191	1740.6112675460633
587	2382.8952198431825	2520.081439662938
588	2393.183416101356	2330.2355662065675
589	2730.440718076213	2484.408572301797
590	2766.7872784644414	2891.849077738779
591	2682.569488252048	2720.4229575352133
592	2631.6625319216773	2919.154184757377
593	2537.197624294225	2848.7039688150044
594	2757.965596905477	2471.1154586697553
595	2742.298126141383	2439.0287743125614
596	2846.6944023718393	3355.951884904317
597	2414.854666409802	3064.4135566862833
598	2837.3072208158655	3667.2455627007785
599	2436.3256121358304	3338.9405850270578
600	2842.365856096932	3422.37868277741
601	2401.0982525042746	3320.604727386302
602	2328.5775847841055	3201.403570021546
603	2823.458133073643	3561.2176521716146
604	2694.3182718077032	3442.843778324674
605	2632.9445251907227	4186.640325586158
606	2607.832548612003	4394.0735841653395
607	2769.1289903022753	4156.627729645654
608	2705.160870519268	4230.805062248997
609	2433.6214465412545	3887.7099398181717
610	2616.1362389138994	4175.4241193003845
611	2464.811127866694	3785.9358095512603
612	2619.830191687357	4019.568153933783
613	2692.545719823126	4111.121978429086
614	2707.988340543396	4302.093297321148
615	2749.8642135636483	5135.744894061101
616	2654.855811878649	4868.11489433081
617	2777.9800084713183	4686.353863350933
618	2877.6797540581006	4687.997074812828
619	2445.5176217724184	5204.2583725674585
620	2482.3384659200638	4787.905324573023
621	2626.332937394316	4738.64373141176
622	2536.9243620809693	4804.11404186331
623	2702.178812665683	4680.3519217877
624	2396.3280121948337	5156.515881241059
625	2449.030262861402	5935.054766012774
626	2681.1654103248757	5628.958211792066
627	2735.7999510512086	5374.31454259383
628	2478.6080560840746	5527.014675007105
629	2919.293965455425	5567.679909763142
630	2898.780022714345	5368.739392097551
631	2694.8228366707053	5564.575619547521
632	2442.3381481286606	5707.7211141631815
633	2449.5017088053633	5734.750681616956
634	2500.659637903921	5841.191087405855
635	2643.496147113871	6401.904234003375
636	2388.1762630944927	6333.058605887189
637	2784.390635590759	6117.330990611899
638	2494.427847880593	6173.011016001248
639	2670.034183788631	6430.796964579732
640	2800.7912907499704	6249.424545463335
641	2667.9353772310697	6225.898819905933
642	2688.996364070526	6744.498938274189
643	2553.7181387508267	6618.668657066417
644	2558.033751729261	6455.4072282066745
645	2888.9112866614255	6858.587100964103
646	2955.7526202363	7289.472194776287
647	2372.216993415071	7019.832333361929
648	2676.487356919884	7022.992419498891
649	2441.77012183771	7256.430922051224
650	2764.4626851653775	7158.685048412498
651	2509.8810016455154	7201.816549663254
652	2472.500122260276	7143.568078217779
653	2546.697842400495	7136.138201277156
654	2621.3199694579457	7162.477151776851
655	2801.2992329885847	7707.961562126008
656	2538.993759958803	7801.345143596167
657	2565.34786921418	8245.225098139917
658	2840.529190554666	7777.210145417359
659	2558.388367346989	8085.545332677156
660	2528.756594463342	8101.877836229418
661	2662.041833209662	7983.466223155015
662	2555.8035744798326	7665.2884218053905
663	2491.239567390015	7623.36589147598
664	2707.6000103939186	7758.714345377618
665	2838.350372191564	8376.654775876625
666	2620.0904816353745	8999.967860795332
667	2507.275719834048	8707.898475740989
668	2652.338039925136	8633.606986285295
669	2619.25921496947	8710.008076859503
670	2396.2115078350375	8609.456943282226
671	2777.2948833960027	8352.817680324251
672	2592.43794194084	8600.563088500465
673	2621.7418382725164	8634.02611233533
674	2573.5830509512243	9315.2264484172
675	2588.8968762220857	9418.553659573914
676	2640.7400055131047	9217.852183228253
677	2761.6107566239957	9612.906936063424
678	2736.8892853685925	9017.081311161732
679	2599.553645182125	9510.122821852578
680	2520.0125716518182	9384.637255304433
681	2618.376480164347	9458.911797062445
682	2669.275224210606	9333.522781082454
683	2541.0621041121003	9481.184806253557
684	2298.874809511263	9939.88554856877
685	2624.4734064328154	9965.737269710864
686	2476.53769176487	10167.171318134731
687	2567.9929438839317	10318.843775581456
688	2815.6004515755794	10358.800338445304
689	2870.657550326272	10371.049193033452
690	2807.8924907751643	10200.546061857522
691	2816.322040879303	10080.438595554913
692	2519.9387289709766	9908.82913752888
693	2613.738733518613	9999.597476260416
694	2462.9711523612264	10064.1012853237
695	2689.899871374764	10896.05889305414
696	2613.4438549916154	10743.43485329686
697	2875.9985027971334	10754.979083700855
698	2865.0578322099072	10586.907589140776
699	2836.8712823912347	10942.781163134005
700	2464.9742675771736	10773.006220563146
701	2393.230307022407	10878.595487188224
702	2472.5448072078193	11199.830242458636
703	2412.9792744279684	11099.40646746337
704	2792.365450343913	11499.85271410915
705	2582.1018308419034	11606.999061388255
706	2656.905493653474	11998.64025408771
707	2763.4353704321766	11381.21359535826
708	2559.723322625769	11607.785375802034
709	2724.67636034821	11405.771767129389
710	2485.9670306133517	11512.232448239678
711	2413.8274010356627	11699.236887382121
712	2743.1453132990378	11900.011264538653
713	2527.8524268065016	11638.256631964776
714	2654.031251418956	12185.886522119477
715	2966.6475661197837	12326.598728485686
716	2446.224483076808	12285.519375980875
717	2683.883190152504	12313.173389408315
718	2586.882062644472	12290.480774625074
719	2449.3799840279758	12308.01919029867
720	2851.404301239271	12673.941620354806
721	2532.592664915377	12516.648573960063
722	2463.133083896607	12199.029087180856
723	2615.8214125082327	12650.702737586129
724	2334.81161838491	13029.956164079797
725	2733.554263365212	13097.291952277039
726	2756.122882999428	13253.763539917589
727	2598.64925775655	13331.916779503583
728	2873.549164522055	13222.113954512291
729	2611.9604163601816	13224.567807958898
730	2475.313231738384	13112.521785153307
731	2859.54625836909	13065.881489481386
732	2356.8934527066317	12862.809459937189
733	2649.599453797568	13049.177067178967
734	2573.272436680708	13741.917773974139
735	2669.0815253216133	13883.49071173765
736	2604.488109023646	13866.28575204482
737	2574.845130014362	14096.412012700182
738	2704.4930824032717	14028.880866330419
739	2742.28047523946	13816.179437057252
740	2506.926154414745	14062.979300822812
741	2475.719643392197	13530.993640856674
742	2753.5519530928923	13837.030602265388
743	2645.3414904170936	13885.829902210618
744	3217.3052726404862	107.7324115288306
745	3613.8300864610774	419.86060872515935
746	3196.6061720645944	475.60198359374965
747	3516.4416650171825	384.52455858524945
748	3341.752177705797	748.5232018398497
